name	area	block	address	sale_num	build_year	mid_price	image	url	all_num
云锦兴庆苑	碑林区	东关南街	咸宁西路	0	2008年	10526	https://pic1.ajkimg.com/display/ajk/e2994549a5daff700ba567c89342109c/180x135c.jpg	https://m.anjuke.com/xa/community/274700/	336户
银诚大厦	碑林区	红缨路	含光北路中段46号	0		7325	https://pic1.ajkimg.com/display/ajk/cd779209b25a58a243249626018dfd40/180x135c.jpg	https://m.anjuke.com/xa/community/330346/	136户
一印家属院(标新街)	碑林区	李家村	标新街9号	0		10796	https://pic1.ajkimg.com/display/ajk/383d7cef976900cb208b660e2983a71b/180x135c.jpg	https://m.anjuke.com/xa/community/380358/	216户
煤航公寓	碑林区	文艺路	长胜街49号	0	1998年	11066	https://pic1.ajkimg.com/display/ajk/4cfd528162ddd287bc4d4135a62f8362/180x135c.jpg	https://m.anjuke.com/xa/community/313600/	16户
兴庆社区	碑林区	环城南路	互助路,近兴庆路	0	2015年	8666	https://pic1.ajkimg.com/display/ajk/38c17a924e555421b1b334ddea5c30b9/180x135c.jpg	https://m.anjuke.com/xa/community/830795/	308户
六三一研究所生活区	碑林区	西工大	友谊西路391号	0		11417	https://pic1.ajkimg.com/display/ajk/c230a86484a33cdbe573aa05770c198b/180x135c.jpg	https://m.anjuke.com/xa/community/830991/	1020户
丽都名园	碑林区	南门	东木头市99号	0	2009年	11587	https://pic1.ajkimg.com/display/ajk/54311df59a400e6a65c187fb21818513/180x135c.jpg	https://m.anjuke.com/xa/community/830943/	64户
馨雅园	碑林区	太乙路	金水路18号	0	2013年	18161	https://pic1.ajkimg.com/display/ajk/58ffb01dddbf8cb01b7644f80c74cacf/180x135c.jpg	https://m.anjuke.com/xa/community/410908/	406户
小雁塔干休所	碑林区	南稍门	红缨路	0		9508	https://pic1.ajkimg.com/display/ajk/d7e5cfad6712e36390ca2f0d94feb366/180x135c.jpg	https://m.anjuke.com/xa/community/830721/	177户
晶筑逸品	碑林区	环城南路	水文巷88号	0	2013年	11702	https://pic1.ajkimg.com/display/ajk/8ce7d198d13de5c35134010ea1020783/180x135c.jpg	https://m.anjuke.com/xa/community/303091/	570户
翔园新居	碑林区	大学南路	红缨路96号	0	2010年	9945	https://pic1.ajkimg.com/display/ajk/52a0b12894c45215305ed2973fd437f1/180x135c.jpg	https://m.anjuke.com/xa/community/304029/	580户
小雁塔苗圃家属院	碑林区	体育场	体育北路2号	0	2000年	12222	https://pic1.ajkimg.com/display/ajk/84bd0321085b0cec3d84fe3a226e4c5e/180x135c.jpg	https://m.anjuke.com/xa/community/415143/	92户
科技局小区	碑林区	南稍门	振兴路110号	0	2006年	9000	https://pic1.ajkimg.com/display/ajk/7867a6fe224938a75c56d41716e6bff6/180x135c.jpg	https://m.anjuke.com/xa/community/317592/	110户
乐嘉阁	碑林区	长乐坊	东关正街78号	0	2004年	7606	https://pic1.ajkimg.com/display/ajk/713b0824690f7ea2b1dd596e16fb646d/180x135c.jpg	https://m.anjuke.com/xa/community/409220/	132户
居仁苑	碑林区	环城南路	东关正街129号	0	2009年	9583	https://pic1.ajkimg.com/display/ajk/9f0e5ec4edf75619d982c616f696eb23/180x135c.jpg	https://m.anjuke.com/xa/community/830869/	126户
西铁局高层小区	碑林区	西安交通大学	友谊东路33号	0		17784	https://pic1.ajkimg.com/display/ajk/0bf2947207149998085c69fd9bfd5013/180x135c.jpg	https://m.anjuke.com/xa/community/830639/	1160户
乐居场小区A2区	碑林区	西安交通大学	太乙路	0	2003年	8956	https://pic1.ajkimg.com/display/ajk/b56625543b92ebe13384feec4283328b/180x135c.jpg	https://m.anjuke.com/xa/community/830926/	396户
菊苑公寓	碑林区	东关正街	马厂子40号	0		9895	https://pic1.ajkimg.com/display/ajk/2cf3249af30b0548063cf47b30b2e5b7/180x135c.jpg	https://m.anjuke.com/xa/community/830870/	90户
经九路社区	碑林区	太乙路	经九路9号	0	2015年	9753	https://pic1.ajkimg.com/display/ajk/a0c837aa4f2b677225d36c6b6453997c/180x135c.jpg	https://m.anjuke.com/xa/community/830843/	180户
西荷安置楼	碑林区	太白立交	南二环	0	2000年	8730	https://pic1.ajkimg.com/display/ajk/004ddecfa2a08690f842acf9a53200f0/180x135c.jpg	https://m.anjuke.com/xa/community/576475/	60户
西荷丰润国际公寓	碑林区	何家村	太白北路6号	0	2012年	13611	https://pic1.ajkimg.com/display/ajk/901c169b7be2dc943002da2b4efc0a8b/180x135c.jpg	https://m.anjuke.com/xa/community/379179/	288户
消防总队家属院	碑林区	西安交通大学	二环南路东段23号	0	2004年	10000	https://pic1.ajkimg.com/display/ajk/3bae44e92892b1ede18dda907280ec8c/180x135c.jpg	https://m.anjuke.com/xa/community/830716/	56户
抗震家属院	碑林区	南大街	建东街	0		7967	https://pic1.ajkimg.com/display/ajk/b2d3725e441fa576a1b8f3e6082622a8/180x135c.jpg	https://m.anjuke.com/xa/community/830897/	126户
君怡家园	碑林区	友谊东路	友谊东路172号	0	2009年	17794	https://pic1.ajkimg.com/display/ajk/39ef4de27a1868f74f7b270ebbc5c602/180x135c.jpg	https://m.anjuke.com/xa/community/274250/	224户
西安体育学院家属院	碑林区	体育场	体育场北路68号	0	1998年	12919	https://pic1.ajkimg.com/display/ajk/032e1f4796bafa4157d2918d450eebc9/180x135c.jpg	https://m.anjuke.com/xa/community/830489/	368户
京都苑小区	碑林区	南稍门	围墙巷41号	0		10275	https://pic1.ajkimg.com/display/ajk/77725abf9a174127991556ae8dd92880/180x135c.jpg	https://m.anjuke.com/xa/community/317134/	112户
金源雅居	碑林区	长乐坊	更新街73号	0	2015年	8183	https://pic1.ajkimg.com/display/ajk/c9c7fdcb406e8cd06e13e09875c7daac/180x135c.jpg	https://m.anjuke.com/xa/community/304035/	204户
交通大学一村	碑林区	西安交通大学	兴庆路	0		8593	https://pic1.ajkimg.com/display/ajk/407e4b3154524aef0d230b2a0e1eedc1/180x135c.jpg	https://m.anjuke.com/xa/community/309508/	2834户
西大新村	碑林区	西工大	太白北路312号	0	1997年	12261	https://pic1.ajkimg.com/display/ajk/34d47f9066c183ff595a192f8018f989/180x135c.jpg	https://m.anjuke.com/xa/community/311156/	1162户
西工大家属院	碑林区	西工大	友谊西路	0	2015年	13500	https://pic1.ajkimg.com/display/ajk/c542ad3b927021258d3efe1d48b25e6a/180x135c.jpg	https://m.anjuke.com/xa/community/311159/	2734户
建东街小区	碑林区	西安交通大学	建东街1R号	0	1990年	9289	https://pic1.ajkimg.com/display/ajk/3384040015d912b0633d16dd627bfdc3/180x135c.jpg	https://m.anjuke.com/xa/community/303248/	96户
教师新村	碑林区	西安交通大学	乐居南路2号	0	2000年	6117	https://pic1.ajkimg.com/display/ajk/51d05c15072978840a45d53b8f4fa39c/180x135c.jpg	https://m.anjuke.com/xa/community/830755/	120户
教委家属院(南大街)	碑林区	南稍门	围墙巷	0	2001年	9387	https://pic1.ajkimg.com/display/ajk/668e07aff4eae7e0616a7e30d1004ab4/180x135c.jpg	https://m.anjuke.com/xa/community/830757/	504户
西安市公安局马坊门家属院	碑林区	环城南路	马坊门6号	0	2015年	12359	https://pic1.ajkimg.com/display/ajk/b050f0ea6fec3d6c48f9e88e11a0e0d1/180x135c.jpg	https://m.anjuke.com/xa/community/830459/	122户
交大二村	碑林区	西安交通大学	交大街	0	2007年	9411	https://pic1.ajkimg.com/display/ajk/4e3056b89d0c487a27c6da08982784c1/180x135c.jpg	https://m.anjuke.com/xa/community/318906/	2396户
西安市碑林区永新小学家属院	碑林区	长乐坊	伍道什字东街82号副1号	0		10181	https://pic1.ajkimg.com/display/ajk/dc6862b1aa32bc4e21dc7e628457a8c9/180x135c.jpg	https://m.anjuke.com/xa/community/830438/	48户
甲壳虫公寓	碑林区	边家村	含光北路160号	0	2011年	11642	https://pic1.ajkimg.com/display/ajk/49dc9cf4368304a485d3fc5e5b4f729a/180x135c.jpg	https://m.anjuke.com/xa/community/320257/	240户
卫生广厦	碑林区	李家村	建东街	0	2015年	11689	https://pic1.ajkimg.com/display/ajk/8c911e94ec815163b2c3660a3cad0c4c/180x135c.jpg	https://m.anjuke.com/xa/community/315632/	12户
环境监测家属院	碑林区	南门	文艺南路186号	0		10214	https://pic1.ajkimg.com/display/ajk/07295a2847ef189397384ffc1ed030f5/180x135c.jpg	https://m.anjuke.com/xa/community/576575/	24户
环南路社区	碑林区	太乙路	环城南路中段60号	0	2015年	9090	https://pic1.ajkimg.com/display/ajk/c1a58e145c7ce9c8dc693b709995bed3/180x135c.jpg	https://m.anjuke.com/xa/community/296582/	45户
万庆巷住宅小区	碑林区	长乐坊	万庆巷	0		9642	https://pic1.ajkimg.com/display/ajk/6686c0a2d621a1038eae6cc1edd74adc/180x135c.jpg	https://m.anjuke.com/xa/community/308432/	288户
皇廷南院	碑林区	文艺路	环城南路	0	2012年	7074	https://pic1.ajkimg.com/display/ajk/dbf20c5c396ce8e822732a07d3d82b22/180x135c.jpg	https://m.anjuke.com/xa/community/398684/	72户
际华东苑	碑林区	环城南路	新文巷7号	0	2010年	11333	https://pic1.ajkimg.com/display/ajk/a5595b5a24abcd1936ecf2ebcc8e0673/180x135c.jpg	https://m.anjuke.com/xa/community/318382/	208户
望城国际公馆	碑林区	文艺路	文艺北路14号	0	2013年	8823	https://pic1.ajkimg.com/display/ajk/9fabd9d13de530a79827275b63e88b91/180x135c.jpg	https://m.anjuke.com/xa/community/506956/	353户
祭台小区	碑林区	李家村	太乙路1号	0		9859	https://pic1.ajkimg.com/display/ajk/435923de89cea6d2a1e9a22452a55921/180x135c.jpg	https://m.anjuke.com/xa/community/307037/	816户
花木小区	碑林区	环城南路	长安北路32号	0	2011年	11290	https://pic1.ajkimg.com/display/ajk/d511e798245f695971ef00bb11a04c02/180x135c.jpg	https://m.anjuke.com/xa/community/304347/	372户
皇族雅苑别墅	碑林区	南稍门	长安北路48号	0		30224	https://pic1.ajkimg.com/display/ajk/376469cbd5b5e5b5b941955081a1237f/180x135c.jpg	https://m.anjuke.com/xa/community/471114/	--
黄河上游水电公司住宅小区	碑林区	长乐坊	仁厚庄北路7号	0		8833	https://pic1.ajkimg.com/display/ajk/c5dfa52c23a2ea013c26ce9523f47b31/180x135c.jpg	https://m.anjuke.com/xa/community/830662/	56户
鸿翔小区	碑林区	环城南路	兴庆北路36号	0	2002年	9459	https://pic1.ajkimg.com/display/ajk/ac0b34b70ade9d754fa4da7e4b8a3168/180x135c.jpg	https://m.anjuke.com/xa/community/321081/	72户
恒佳尊者汇	碑林区	环城南路	长安北路21号	0	2013年	14183	https://pic1.ajkimg.com/display/ajk/af4adb3dd2fed3a09d01eb9833b22571/180x135c.jpg	https://m.anjuke.com/xa/community/467818/	420户
搪瓷厂家属院	碑林区	长乐坊	中兴路20号	0	2015年	9454	https://pic1.ajkimg.com/display/ajk/a733d7d5af631fc461c0839582c9548e/180x135c.jpg	https://m.anjuke.com/xa/community/830191/	125户
国土局家属院	碑林区	太乙路	兴庆西路39号	0		9302	https://pic1.ajkimg.com/display/ajk/c9d9647737abbfce17e995e00a028d72/180x135c.jpg	https://m.anjuke.com/xa/community/332071/	114户
韩森街道新园社区	碑林区	西安交通大学	火炬路5号	0		11696	https://pic1.ajkimg.com/display/ajk/609bca0568deb6d385d9f5b7a9b43c14/180x135c.jpg	https://m.anjuke.com/xa/community/830464/	192户
市委家属院(文艺路)	碑林区	南稍门	文艺南路198号	0	2007年	10000	https://pic1.ajkimg.com/display/ajk/b4215fd620e214ac84468866ed7784ea/180x135c.jpg	https://m.anjuke.com/xa/community/339040/	864户
光机所家属院	碑林区	西工大	友谊西路350号	0		11145	https://pic1.ajkimg.com/display/ajk/72346c1603569aa14485c60dce70947f/180x135c.jpg	https://m.anjuke.com/xa/community/830376/	240户
水文局家属院	碑林区	红缨路	太白北路59号	0	2009年	9215	https://pic1.ajkimg.com/display/ajk/af64e0c2e523d7876f96c7ea5b6c88b8/180x135c.jpg	https://m.anjuke.com/xa/community/519799/	198户
光荣社区	碑林区	南稍门	朱雀大街	0	2000年	8043	https://pic1.ajkimg.com/display/ajk/e13764709600cc4a26233a1d4a95efa2/180x135c.jpg	https://m.anjuke.com/xa/community/297313/	2996户
广电局家属院	碑林区	环城南路	测绘西路39号	0	2006年	9166	https://pic1.ajkimg.com/display/ajk/e7fe5b3f6955638bbb2f750fdb914d2a/180x135c.jpg	https://m.anjuke.com/xa/community/503171/	72户
冠生家园	碑林区	长乐坊	长乐坊102号	0	2001年	9577	https://pic1.ajkimg.com/display/ajk/cd64ed1ac3f27c313b6a9e9d8b86b50c/180x135c.jpg	https://m.anjuke.com/xa/community/306351/	150户
光大巷办事处家属院	碑林区	红缨路	光大巷3号	0		8811	https://pic1.ajkimg.com/display/ajk/17376a45047164f565a207ea87b4a6bf/180x135c.jpg	https://m.anjuke.com/xa/community/322339/	105户
光大巷华洋小区	碑林区	何家村	光大南巷2号	0	2004年	10118	https://pic1.ajkimg.com/display/ajk/860b85e2e4af188b1597236ffe33687f/180x135c.jpg	https://m.anjuke.com/xa/community/313378/	297户
省地震局家属院	碑林区	红缨路	太白北路	0		10352	https://pic1.ajkimg.com/display/ajk/15dbd7dfa4b7dad3fbf273405fab725a/180x135c.jpg	https://m.anjuke.com/xa/community/454360/	380户
陕西省行政学院家属院(碑林)	碑林区	红缨路	友谊西路175号	0		10000	https://pic1.ajkimg.com/display/ajk/c16b136feb0b04268703c558165afebe/180x135c.jpg	https://m.anjuke.com/xa/community/830008/	312户
陕西省环境科学研究院家属院	碑林区	环城南路	长安北路49号	0	2008年	9183	https://pic1.ajkimg.com/display/ajk/c0db6b34e9f74df310283f0e8bae01c0/180x135c.jpg	https://m.anjuke.com/xa/community/830011/	86户
公路设计院	碑林区	红缨路	含光路96号	0	2009年	11440	https://pic1.ajkimg.com/display/ajk/c8059fa6e29ee4c8dff62f8e1cf72126/180x135c.jpg	https://m.anjuke.com/xa/community/318439/	540户
石榴小院	碑林区	长乐坊	兴庆西路甲字2号	0		9444	https://pic1.ajkimg.com/display/ajk/e6f6676dec8e565d361788cf98c7ba8d/180x135c.jpg	https://m.anjuke.com/xa/community/830098/	36户
陕一建家属院	碑林区	太乙路	太乙路172号	0	2000年	9285	https://pic1.ajkimg.com/display/ajk/53b03adedfd2d465bba10467267bf5f5/180x135c.jpg	https://m.anjuke.com/xa/community/830039/	294户
工行机研所家属院	碑林区	南稍门	四民巷45号	0		7379	https://pic1.ajkimg.com/display/ajk/370e1e4a97ac8dfcae91ba32f9227942/180x135c.jpg	https://m.anjuke.com/xa/community/830329/	102户
省京剧团家属院	碑林区	李家村	文艺北路155号	0		8281	https://pic1.ajkimg.com/display/ajk/f3946aa761d21fd72b41d46e1e390481/180x135c.jpg	https://m.anjuke.com/xa/community/830064/	492户
陕西省五矿进出口公司家属院	碑林区	长乐坊	柿园路	0		11000	https://pic1.ajkimg.com/display/ajk/36d38d91571c0fe532c99ed7c404814c/180x135c.jpg	https://m.anjuke.com/xa/community/403657/	42户
陕建八公司边西院住宅小区	碑林区	大学南路	太白北路	0	1998年	11363	https://pic1.ajkimg.com/display/ajk/eb9884f48ee7e37b4d8aa92fcd5af3b2/180x135c.jpg	https://m.anjuke.com/xa/community/373421/	846户
尚城公馆	碑林区	南稍门	友谊东路,近文艺路	0	2016年	9462	https://pic1.ajkimg.com/display/ajk/875876a45e825eadafd6d6d483504cbf/180x135c.jpg	https://m.anjuke.com/xa/community/830048/	462户
工艺美术家属院	碑林区	李家村	雁塔中路41号	0		8716	https://pic1.ajkimg.com/display/ajk/c3265a1122c35a00a270e9d9f3391a98/180x135c.jpg	https://m.anjuke.com/xa/community/830345/	36户
福泰公司家属院	碑林区	环城南路	亘垣堡13号	0	1998年	8909	https://pic1.ajkimg.com/display/ajk/b68dc6722fc0f3cc3c1dbdb08549adcc/180x135c.jpg	https://m.anjuke.com/xa/community/830276/	172户
陕西省审计厅家属院	碑林区	西工大	西工大路3号	0	1998年	8318	https://pic1.ajkimg.com/display/ajk/7ccbc3841de87cf683e86013d198f02a/180x135c.jpg	https://m.anjuke.com/xa/community/830019/	252户
陕西省戏曲研究院家属院	碑林区	文艺路	文艺北路	0		13815	https://pic1.ajkimg.com/display/ajk/775aafe4503bc1cc0c1b09d7f26b57f7/180x135c.jpg	https://m.anjuke.com/xa/community/424977/	509户
省新闻出版局家属院	碑林区	环城南路	德福巷22号	0	2015年	12000	https://pic1.ajkimg.com/display/ajk/3c3e72350ef67b29a74090b259b737a2/180x135c.jpg	https://m.anjuke.com/xa/community/422255/	48户
陕西省水文水资源勘测局家属院	碑林区	何家村	太白北路59号	0	2015年	11153	https://pic1.ajkimg.com/display/ajk/5052b46964a5f6ce2157354366cea3f5/180x135c.jpg	https://m.anjuke.com/xa/community/830023/	90户
上院	碑林区	文艺路	文艺南路64号	0	2009年	12260	https://pic1.ajkimg.com/display/ajk/cbba2d7332d64373c9f6df27815a3b58/180x135c.jpg	https://m.anjuke.com/xa/community/620259/	99户
陕西省戏曲研究院长胜街家属院	碑林区	李家村	长胜街106号	0	2015年	8181	https://pic1.ajkimg.com/display/ajk/a68ee5defe3b35b34eb967a279aa794d/180x135c.jpg	https://m.anjuke.com/xa/community/830027/	640户
陕建八公司向阳院住宅小区	碑林区	边家村	友谊西路297号	0	2015年	12751	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/829958/	--
省石化厅家属院	碑林区	西安交通大学	经九路5号	0	1998年	10937	https://pic1.ajkimg.com/display/ajk/0ea73dbe35a9f77a80edf7987e0a21cb/180x135c.jpg	https://m.anjuke.com/xa/community/830072/	144户
陕西省工信厅家属院	碑林区	长乐坊	金花北路156号	0		8604	https://pic1.ajkimg.com/display/ajk/2c5626aed71c26415630d31b392bd559/180x135c.jpg	https://m.anjuke.com/xa/community/830001/	80户
陕西广播电视大学家属院	碑林区	环城南路	含光北路32号	0	2009年	10333	https://pic1.ajkimg.com/display/ajk/a8db73cd86549ea7a2d0afe5e24c551f/180x135c.jpg	https://m.anjuke.com/xa/community/829978/	192户
芙蓉苑小区	碑林区	东关南街	咸宁西路18号	0	2004年	11428	https://pic1.ajkimg.com/display/ajk/26ca181f0b2944c0d9ed9f0939416f48/180x135c.jpg	https://m.anjuke.com/xa/community/830271/	147户
东方紫韵	碑林区	大差市	东大街132号	0	2013年	16808	https://pic1.ajkimg.com/display/ajk/a44d336e183f8c574ba0277aa20aa9f9/180x135c.jpg	https://m.anjuke.com/xa/community/790151/	516户
陕建三公司家属院	碑林区	环城南路	咸宁西路,近环城东路南段	0	2000年	8202	https://pic1.ajkimg.com/display/ajk/e4f38f990824d9af1933e90e341b6df3/180x135c.jpg	https://m.anjuke.com/xa/community/378307/	124户
陕建十一公司家属院	碑林区	大学南路	建东街	0	2015年	12307	https://pic1.ajkimg.com/display/ajk/e7c5d61393993023b76aa924bb36910d/180x135c.jpg	https://m.anjuke.com/xa/community/829964/	168户
陕工局家属院	碑林区	边家村	水文巷	0	2015年	12882	https://pic1.ajkimg.com/display/ajk/93227c510b3ce1ff43cf77cadc7feeeb/180x135c.jpg	https://m.anjuke.com/xa/community/829951/	264户
三中家属院	碑林区	长乐坊	东新巷50号	0	2015年	8000	https://pic1.ajkimg.com/display/ajk/b70c4ce84f0ebd7140d73faabf2766c2/180x135c.jpg	https://m.anjuke.com/xa/community/508541/	144户
